productivity_score,focus_score,study_hours,xp,level,streak_days,completed_tasks,pending_tasks,coding_hours,reading_hours,revision_hours,quiz_score,productive_minutes,distraction_minutes,idle_minutes,sleep_hours,skill_progress,deadline_completion_rate,focus_sessions,average_session_minutes,recommendation
71.84,83.36,5.84,31588,32,43,7,5,5.79,1.95,0.98,47.86,345.68,95.02,83.1,7.33,75.94,52.96,2,42.97,3
36.03,38.81,5.19,20000,21,24,1,22,1.17,1.83,0.44,47.08,121.45,201.8,142.92,8.2,45.69,52.95,3,29.52,6
33.2,25.75,1.09,11679,12,21,5,3,0.62,1.58,1.06,49.43,154.48,238.56,155.65,6.32,31.18,68.17,3,40.84,1
48.84,28.31,1.98,21635,22,33,8,7,1.16,1.47,0.89,53.03,146.0,238.52,120.47,6.76,59.76,56.5,1,30.01,1
71.56,91.94,6.77,27105,28,43,16,2,1.74,2.63,1.66,79.52,265.08,72.68,87.92,6.97,63.21,84.87,8,79.37,2
62.28,84.19,4.23,18563,19,38,4,8,1.44,1.0,3.96,23.19,189.91,89.96,106.45,7.9,44.7,73.7,2,28.07,4
70.31,76.06,6.03,23054,24,44,7,8,1.71,2.75,2.0,77.41,272.33,114.34,100.46,7.92,52.37,71.9,8,79.67,2
53.7,70.37,1.32,6649,7,33,2,7,0.13,0.74,0.39,23.12,101.78,121.38,119.56,7.62,15.35,50.91,1,18.96,5
84.06,71.08,6.03,38691,39,51,17,4,0.95,2.03,2.17,97.12,329.97,109.54,72.31,4.86,99.7,95.39,2,39.26,7
67.56,58.53,4.84,22081,23,41,4,4,3.72,0.54,0.53,57.25,340.27,133.18,96.28,8.09,50.93,56.07,3,36.69,3
30.44,48.63,3.46,26592,27,19,5,5,1.18,1.9,0.92,60.92,50.92,175.84,150.21,7.0,69.07,56.27,1,33.13,1
56.43,52.05,2.34,20360,21,41,1,17,1.36,0.67,0.25,46.81,168.29,150.14,111.82,6.48,50.59,34.45,3,26.9,1
58.82,65.03,6.04,27115,28,44,11,4,5.12,1.22,0.85,59.08,231.23,146.84,108.78,7.99,63.07,73.17,3,33.71,3
80.83,60.64,6.1,31509,32,50,4,1,1.38,2.04,0.63,64.04,183.31,143.78,87.37,6.82,76.38,85.86,2,37.52,0
35.4,44.47,2.79,11334,12,25,5,20,1.31,0.94,0.56,45.63,220.43,192.38,137.89,7.06,25.89,53.55,2,34.23,6
47.72,34.08,1.67,17227,18,32,5,3,1.32,1.97,0.86,56.33,80.14,234.09,122.35,6.91,45.93,74.1,2,37.06,1
52.55,48.35,5.82,13818,14,38,3,18,0.35,1.69,0.25,32.31,131.56,178.18,135.67,5.79,25.15,42.96,3,40.86,6
81.85,61.47,6.05,31496,32,52,2,2,0.98,1.7,0.8,67.36,293.12,140.15,75.54,8.19,77.8,72.08,3,34.65,0
79.77,63.19,6.19,28696,29,55,3,5,1.27,1.27,1.89,60.24,289.47,141.28,74.01,5.83,70.36,75.0,3,44.98,0
37.8,33.75,1.94,14402,15,23,7,5,1.53,1.79,1.03,62.63,95.43,208.9,145.14,5.52,36.36,47.58,2,26.44,5
90.3,83.46,6.31,33951,34,55,17,3,1.32,3.15,2.32,90.57,267.06,93.5,56.99,8.15,83.13,85.41,2,30.83,7
84.05,69.45,6.73,34229,35,55,8,5,1.4,1.18,2.11,81.79,258.99,127.48,74.64,7.95,83.55,80.91,3,40.67,7
42.37,44.5,4.89,15658,16,26,2,16,0.47,1.45,0.52,33.77,102.98,185.97,129.3,7.09,36.57,23.59,1,27.64,6
34.0,42.69,3.58,16974,17,31,2,6,0.47,1.65,1.47,38.24,167.87,182.54,147.41,6.73,39.81,71.31,2,36.87,1
64.01,77.34,4.8,22995,23,38,9,2,5.49,1.72,1.15,70.34,257.73,112.99,104.31,6.7,53.63,55.53,2,33.43,3
60.37,77.1,4.4,22685,23,36,9,2,0.58,1.28,3.11,44.45,205.07,87.5,117.52,8.87,54.08,56.23,2,28.87,4
70.58,84.1,9.41,33564,34,42,5,5,1.21,1.36,1.75,75.7,394.92,79.15,84.07,8.53,74.82,64.94,7,53.32,2
67.81,74.43,5.43,15271,16,51,7,7,1.44,2.12,1.53,42.74,250.28,112.82,89.87,6.29,30.89,47.6,3,38.29,4
52.76,51.19,2.37,9834,10,32,5,23,0.34,0.78,1.29,49.97,158.87,181.18,117.78,8.58,20.28,55.08,1,23.89,6
79.51,92.54,3.61,31671,32,48,17,1,1.61,1.84,2.42,97.99,251.9,62.65,65.64,7.85,81.76,90.84,3,41.62,7
94.2,89.13,4.41,34784,35,57,18,3,1.19,2.43,1.42,72.69,223.26,70.52,50.28,5.39,90.47,92.0,3,36.76,7
52.09,67.51,2.72,8355,9,36,2,4,1.44,0.83,0.55,43.04,74.97,141.71,126.7,7.18,17.8,51.85,1,32.7,5
86.14,73.21,7.5,40654,41,55,21,1,1.45,1.11,1.23,86.74,310.8,129.62,75.62,8.16,98.57,84.99,2,42.48,7
78.02,73.05,6.11,29396,30,49,3,5,4.44,1.4,1.63,57.06,185.42,113.08,84.99,5.95,73.19,61.59,2,39.06,3
71.75,88.52,9.72,22754,23,45,5,2,1.39,1.42,1.86,82.71,322.78,80.57,89.94,6.03,45.71,89.35,5,58.19,2
86.83,63.48,4.09,34509,35,57,2,3,1.17,1.7,1.52,67.39,213.14,133.24,57.4,8.16,90.21,71.66,3,35.55,0
91.35,82.93,5.65,31812,32,61,12,4,0.58,1.88,1.26,89.99,346.64,87.81,65.34,8.19,79.76,83.08,2,37.37,7
61.55,63.2,5.3,24920,25,37,4,5,5.83,1.86,1.13,72.2,219.92,152.74,103.55,6.83,59.2,62.27,3,36.78,3
66.48,64.05,6.49,29859,30,49,3,4,0.72,2.01,1.13,59.63,244.72,159.31,99.83,7.54,67.87,82.21,3,42.75,0
51.9,34.31,5.24,23084,24,32,4,11,0.78,1.95,1.06,65.46,151.03,207.84,128.79,6.53,55.72,25.72,2,43.42,6
38.25,41.94,3.61,22755,23,31,2,10,1.07,0.94,1.68,35.87,179.19,201.25,143.89,7.77,55.9,46.71,3,33.12,6
45.43,71.41,4.5,29655,30,32,2,7,0.37,0.65,3.25,51.78,227.12,127.26,145.21,6.86,71.25,59.16,3,38.03,4
76.65,66.35,4.15,15504,16,48,4,3,4.27,0.95,1.52,72.8,276.98,138.82,92.89,7.32,33.23,73.98,3,43.69,3
56.23,72.41,3.02,20886,21,35,2,4,1.47,1.94,2.65,48.15,215.61,107.39,122.49,6.93,50.98,59.49,2,44.75,4
54.6,59.49,6.18,22003,23,39,4,5,0.68,1.19,3.52,34.74,189.68,151.64,101.76,6.5,50.05,54.74,3,43.46,4
66.57,59.36,3.79,33393,34,40,2,2,0.97,1.25,1.23,62.94,294.92,141.79,101.35,8.26,87.49,86.66,3,39.8,0
81.58,82.88,8.23,24342,25,49,14,8,1.38,1.43,1.07,64.72,464.32,101.52,71.1,6.4,52.99,75.96,8,62.42,2
76.3,81.6,7.68,27285,28,52,10,8,4.18,0.77,1.61,73.57,209.06,85.35,80.49,5.62,58.65,64.18,2,46.23,3
89.31,73.67,6.1,36557,37,54,20,3,0.9,1.7,2.82,74.12,299.02,114.04,62.08,7.18,91.11,73.05,2,40.24,7
32.85,27.55,2.45,22846,23,21,6,8,1.01,1.35,0.69,38.99,82.12,228.66,141.45,5.85,59.02,52.55,3,42.88,4
84.92,65.19,6.43,36807,37,58,3,3,0.72,2.28,0.52,70.09,183.61,138.37,71.78,8.1,89.28,90.07,3,36.7,0
50.29,57.46,3.28,13999,14,32,5,15,1.45,0.89,0.43,40.46,111.05,173.84,107.73,7.32,33.89,51.28,1,29.25,6
62.84,59.62,3.21,12827,13,41,1,22,1.0,1.97,0.27,63.01,90.65,151.53,98.9,6.63,30.87,46.92,3,40.42,6
50.1,58.81,2.6,14583,15,32,1,5,0.34,1.57,0.73,17.06,132.52,162.82,131.01,9.26,37.7,51.65,1,23.5,4
52.87,60.47,2.02,10708,11,35,3,4,1.05,0.98,0.75,41.71,135.69,155.86,123.75,6.85,25.43,45.58,1,28.64,4
88.65,63.61,5.04,31326,32,57,4,3,0.82,1.22,1.48,64.32,261.08,138.42,67.39,5.58,78.22,82.27,3,34.0,0
46.09,72.81,2.66,19302,20,30,8,5,1.41,1.02,1.98,36.65,276.93,108.3,131.06,7.32,47.86,73.85,3,28.28,4
76.5,88.6,6.44,21505,22,52,17,2,1.22,2.79,2.03,80.73,313.85,71.46,91.15,6.49,48.54,77.39,4,68.97,2
65.05,56.85,2.19,14285,15,41,5,18,0.31,1.08,0.95,34.0,194.48,151.58,98.13,6.39,32.86,25.47,1,44.37,6
92.07,72.97,6.02,40435,41,56,17,3,1.24,3.28,2.65,78.64,229.56,120.71,64.25,9.42,99.0,79.53,3,45.18,7
43.96,27.47,1.23,19405,20,30,6,8,1.19,0.5,1.26,52.25,58.16,212.51,139.35,8.04,53.64,45.97,2,20.6,1
92.83,81.86,9.4,32944,33,57,10,7,1.59,1.03,2.49,81.69,360.59,100.4,57.86,8.65,70.63,71.26,8,68.72,2
85.77,88.82,5.76,21278,22,53,7,6,1.56,1.26,1.2,60.53,258.84,85.45,57.86,6.75,48.44,89.31,8,73.42,2
73.32,84.55,7.49,24009,25,53,3,7,5.64,1.43,0.92,70.71,261.81,91.07,94.43,6.15,49.96,57.11,3,47.32,3
54.69,40.61,2.28,14590,15,33,7,8,0.58,1.49,0.74,52.68,164.06,187.44,114.34,6.2,35.47,51.46,1,39.24,1
74.92,80.64,7.26,31984,32,46,13,8,1.59,2.87,1.89,60.96,417.12,96.37,84.19,6.4,74.79,84.67,7,74.81,2
31.79,66.11,2.27,8853,9,20,4,4,1.3,1.26,1.19,59.2,78.13,142.94,158.11,7.0,19.05,60.66,2,31.45,5
44.26,77.02,1.83,10577,11,29,4,6,0.15,1.73,0.64,38.81,65.31,98.96,144.03,8.04,27.92,32.93,1,30.3,5
64.43,74.0,3.7,23207,24,40,2,4,1.3,1.78,2.6,49.06,196.8,107.15,98.3,6.93,57.1,46.82,2,35.19,4
47.44,58.9,2.47,20989,21,33,9,7,1.01,0.69,2.61,27.18,255.88,161.07,138.8,5.97,55.06,55.49,3,32.03,4
73.06,76.42,5.96,27798,28,50,3,4,2.59,0.7,1.49,74.83,263.1,106.56,97.73,7.01,67.63,55.26,3,46.15,3
48.85,21.0,2.27,18172,19,37,2,7,0.61,1.52,1.14,36.6,167.2,248.94,129.13,8.28,45.4,54.48,1,20.75,1
42.71,59.57,4.66,23995,24,28,6,5,1.37,2.38,1.59,49.92,212.71,138.57,140.49,6.51,58.11,46.54,2,35.84,4
91.34,91.68,4.05,32326,33,56,16,3,0.71,1.23,2.33,83.76,285.3,59.77,63.53,5.11,81.05,88.72,3,34.12,7
72.74,79.49,3.56,29361,30,45,12,3,0.81,1.61,2.05,87.34,236.84,102.37,97.36,7.99,75.55,76.01,3,47.42,7
35.08,47.91,2.51,19708,20,24,4,12,1.34,1.56,1.5,39.19,170.98,185.44,149.04,6.98,48.61,28.14,3,43.27,6
74.69,93.53,3.86,34894,35,47,21,4,1.19,1.32,1.57,89.33,208.28,58.2,102.71,8.93,91.69,73.43,3,34.17,7
40.76,57.02,5.67,24391,25,27,3,21,0.22,1.51,1.42,37.4,132.27,175.26,133.43,5.85,56.9,50.62,2,20.59,6
92.97,77.61,5.9,37451,38,58,17,3,1.77,2.92,2.01,89.54,210.02,100.14,56.32,7.27,92.2,79.87,2,35.96,7
67.15,75.24,7.25,17126,18,42,6,2,4.48,1.65,1.63,69.17,270.93,108.88,94.77,8.11,31.36,52.3,2,41.16,3
73.71,70.21,3.73,35355,36,50,21,4,1.1,1.26,2.07,83.88,235.31,120.88,79.27,7.23,92.6,75.5,2,37.12,7
66.96,72.4,2.48,24383,25,43,5,3,0.34,0.72,4.11,25.94,264.06,122.19,103.62,6.81,64.79,54.23,2,33.59,4
24.97,59.39,2.43,6592,7,16,3,6,0.39,1.48,0.73,53.7,81.19,143.94,171.32,6.34,14.5,46.09,1,38.11,5
31.81,41.88,3.13,16800,17,29,3,5,0.39,1.19,0.63,62.1,130.36,180.45,152.33,8.63,38.01,69.63,2,33.86,1
67.23,72.35,6.11,17037,18,41,3,4,2.33,0.93,0.86,48.52,346.27,121.4,103.88,5.19,30.48,77.16,3,32.61,4
31.43,22.01,3.06,21488,22,20,8,6,0.67,0.74,0.66,51.42,55.13,231.42,160.77,5.56,52.55,54.46,2,42.35,1
32.39,73.74,2.21,12427,13,20,5,5,1.36,0.58,0.93,61.32,115.31,105.93,128.68,5.74,31.58,58.26,2,21.84,5
70.82,74.8,5.31,25052,26,47,7,4,1.51,0.69,2.81,37.77,283.89,122.03,87.59,7.91,56.53,45.59,3,29.43,4
48.19,63.57,2.26,11351,12,31,3,2,0.15,0.44,0.29,52.38,62.53,143.73,130.82,7.66,26.01,59.94,1,25.2,4
51.83,84.79,5.6,27858,28,33,7,4,4.13,1.23,0.6,62.06,334.1,96.26,133.46,6.8,66.39,63.8,3,44.6,3
72.83,94.34,8.11,29120,30,56,13,3,1.52,1.73,1.96,66.15,492.49,56.79,90.93,6.84,63.97,90.03,6,59.85,2
53.87,43.63,3.54,16068,17,34,4,7,1.1,1.13,0.93,60.43,80.52,199.2,97.81,6.69,36.21,67.19,1,35.15,1
70.62,81.4,4.58,33161,34,43,16,5,1.7,3.39,2.43,79.24,250.61,88.71,92.77,7.59,82.86,85.16,2,44.18,7
67.19,76.78,6.04,31597,32,42,4,5,3.53,1.76,1.41,76.39,254.58,115.68,93.64,7.62,77.35,55.86,2,33.42,3
76.04,62.95,6.95,24909,25,50,6,7,3.93,0.66,1.34,57.9,335.35,150.8,83.27,6.36,56.39,79.62,3,39.46,3
38.74,47.43,5.47,20466,21,27,6,11,1.59,1.94,0.98,35.46,147.67,172.03,145.91,5.91,44.58,35.53,2,26.71,6
53.96,46.66,2.46,15828,16,35,5,3,1.29,1.88,0.43,36.43,57.32,170.52,129.61,7.33,39.04,61.9,1,24.87,1
83.74,93.84,7.91,24197,25,51,13,7,1.35,1.23,2.29,75.34,403.62,70.6,70.28,6.64,49.42,84.35,8,62.57,2
41.71,66.82,2.9,18830,19,30,5,7,1.2,1.42,1.75,42.71,281.09,129.85,149.74,6.67,48.21,46.81,3,33.4,4
78.36,78.42,3.92,30485,31,55,12,4,1.55,2.16,1.66,84.95,334.78,101.62,89.14,6.17,74.95,83.7,3,33.86,7
41.4,69.31,0.86,11689,12,26,1,7,0.76,0.76,0.68,16.11,67.87,140.74,139.35,6.74,30.98,47.65,2,37.83,5
25.61,40.58,1.46,21929,22,17,5,5,1.57,1.63,1.11,50.17,146.15,183.07,154.72,7.05,57.5,63.02,3,44.09,1
81.77,81.88,4.7,37759,38,52,10,3,1.58,2.47,2.48,85.47,209.92,107.48,84.45,7.36,98.3,94.0,3,42.87,7
70.53,96.05,7.37,25060,26,43,13,8,1.59,1.12,2.32,73.08,342.76,47.73,92.61,6.91,54.21,87.46,5,56.8,2
88.46,72.67,5.61,37548,38,55,6,4,0.9,2.08,2.22,82.77,284.47,123.47,70.83,5.99,94.76,74.82,3,41.21,7
52.55,52.42,2.87,12886,13,35,2,7,0.4,1.92,1.37,41.72,124.17,164.03,110.81,7.51,29.4,56.81,1,30.45,1
78.7,62.9,5.73,29641,30,48,4,4,1.67,1.49,0.98,73.83,296.79,144.92,68.75,6.84,72.82,88.49,2,42.43,0
35.69,63.77,1.65,7960,8,22,3,5,1.25,1.13,0.64,29.23,56.02,130.61,149.57,5.32,19.39,59.32,2,38.09,5
30.13,47.07,2.7,26105,27,19,2,2,1.58,1.44,0.56,38.27,146.53,188.3,141.63,6.38,67.99,73.91,3,29.35,1
84.04,62.93,5.24,32846,33,58,4,1,1.63,2.18,0.5,70.01,175.43,144.87,69.16,6.96,83.65,79.29,2,40.06,0
43.11,40.79,3.39,23073,24,28,2,4,1.56,0.92,1.21,59.3,96.77,195.7,136.46,7.5,58.26,52.71,2,42.63,1
73.73,63.83,5.0,35821,36,44,3,4,1.53,1.76,0.54,60.58,271.98,132.69,93.09,8.34,92.29,78.75,2,41.01,0
53.15,31.81,3.59,22434,23,34,3,7,1.46,1.0,0.95,61.74,120.45,228.77,133.95,8.19,56.75,43.28,2,33.85,1
56.2,75.03,5.88,28659,29,34,9,7,3.14,1.0,1.74,73.74,193.0,125.32,133.91,6.82,68.22,66.47,2,47.93,3
91.23,60.01,3.96,31376,32,62,4,2,1.63,1.07,1.24,62.91,183.51,140.03,71.93,7.73,82.08,80.43,2,31.54,0
61.88,75.97,6.36,15908,16,39,3,7,1.76,2.12,3.07,40.86,294.81,115.9,112.16,6.53,30.89,59.7,3,30.24,4
42.62,48.15,3.8,19259,20,31,7,24,1.01,1.46,1.85,48.39,103.57,190.37,115.51,7.36,46.75,43.32,3,36.23,6
91.67,85.07,5.75,33906,34,58,19,4,1.3,1.16,2.69,85.38,281.16,93.15,57.83,6.86,82.89,89.78,2,47.69,7
73.23,74.75,6.0,29957,30,47,7,7,1.03,2.5,2.08,60.12,499.68,111.62,99.41,6.21,70.86,81.93,6,76.09,2
82.79,92.95,5.9,22408,23,60,9,8,1.18,2.99,1.97,70.32,298.72,86.46,69.36,5.54,53.3,79.32,4,57.97,2
54.39,82.5,6.06,25602,26,36,8,5,0.52,1.15,3.08,24.01,242.07,96.53,115.11,7.27,60.55,70.4,3,42.13,4
90.04,80.19,8.19,28819,29,57,10,8,1.34,1.28,1.9,73.09,323.08,118.21,74.15,6.32,64.69,76.94,4,89.12,2
29.8,72.9,2.2,6513,7,23,2,5,0.67,0.64,0.8,54.34,64.47,105.95,150.73,6.62,12.22,62.06,2,22.24,5
56.2,64.72,3.25,19659,20,39,7,2,0.52,1.94,3.1,35.7,222.72,135.91,132.04,5.8,48.95,53.96,2,43.46,4
23.22,66.56,1.32,6766,7,18,3,4,1.1,1.28,0.98,34.79,125.7,157.58,153.71,7.92,16.72,53.0,1,21.62,5
92.4,74.43,7.9,29794,30,57,17,7,1.47,2.29,1.3,77.86,337.73,118.19,65.31,7.89,66.97,74.93,5,57.46,2
79.89,72.85,6.73,27889,28,51,7,5,2.24,1.2,1.47,71.78,237.15,128.51,62.0,7.13,64.49,52.28,2,31.5,3
72.3,77.34,3.86,15505,16,45,4,4,5.12,0.89,1.5,72.03,254.52,102.58,97.64,6.36,33.65,69.16,3,45.72,3
74.92,77.64,5.89,27464,28,46,13,4,1.79,1.47,2.28,68.63,438.54,103.39,91.21,6.19,66.23,72.47,8,77.66,2
43.26,72.07,3.0,23559,24,27,9,7,0.4,2.35,3.69,49.13,187.32,124.41,144.85,7.34,59.73,45.04,2,28.95,4
47.98,60.7,1.73,12222,13,30,5,1,0.47,0.47,0.81,19.73,59.21,142.35,131.7,6.27,30.78,37.62,1,32.1,5
91.88,90.46,4.23,34918,35,57,6,4,0.61,2.49,2.03,89.56,262.23,89.75,55.77,8.77,88.68,84.0,3,30.25,7
54.88,26.39,3.09,22617,23,35,5,5,0.75,1.18,0.37,51.06,51.84,239.24,111.26,6.06,60.16,61.71,3,21.7,1
66.58,64.85,4.51,29005,30,40,3,5,1.66,1.34,1.9,75.2,174.27,140.45,100.99,6.93,72.09,75.93,3,47.74,0
53.34,73.14,6.23,26243,27,36,10,3,2.45,1.4,1.9,60.53,261.82,123.01,111.22,6.66,59.88,64.32,3,40.24,3
73.06,59.09,6.24,34745,35,44,2,2,0.55,2.11,0.89,73.64,222.38,150.58,86.84,8.66,83.96,75.2,3,42.38,0
37.46,73.88,1.87,9384,10,24,4,8,1.24,0.58,0.62,23.77,107.0,124.62,138.68,7.39,24.69,55.79,1,18.28,5
77.58,64.08,4.28,33153,34,52,4,4,1.27,2.5,1.79,66.38,238.28,143.8,86.83,6.96,86.63,91.64,2,32.51,0
83.06,91.41,9.14,25013,26,54,6,3,1.13,1.35,1.02,81.24,495.91,71.52,79.74,6.26,49.83,80.51,5,54.88,2
83.71,93.33,6.43,32443,33,51,6,1,0.52,1.23,2.28,99.16,339.61,68.49,80.0,7.04,78.58,81.19,3,41.72,7
75.05,68.67,7.25,20579,21,54,9,4,4.19,1.09,0.93,66.08,338.82,128.56,75.88,7.84,44.9,77.83,2,38.32,3
92.71,91.79,5.3,30395,31,58,18,5,0.77,3.1,1.87,88.01,261.84,64.96,63.98,8.04,75.04,73.61,3,37.71,7
68.19,80.01,9.11,23228,24,43,13,8,1.87,1.65,1.14,76.87,385.99,95.75,107.66,7.44,45.56,67.96,7,64.45,2
55.88,54.62,3.86,25096,26,34,6,23,1.24,1.55,0.66,35.69,103.11,158.59,107.95,6.62,63.48,27.84,1,38.92,6
92.73,86.93,8.47,25048,26,59,10,3,1.5,2.47,1.85,84.75,365.92,80.99,61.75,7.68,51.93,88.14,5,61.33,2
93.14,85.97,7.37,25945,26,64,7,6,1.76,2.66,1.23,83.5,319.62,84.47,62.2,6.67,57.13,80.48,8,53.94,2
50.45,70.19,4.63,22955,23,34,7,4,0.59,1.21,4.37,33.75,221.72,113.98,135.84,7.86,54.62,48.41,3,33.15,4
53.21,22.32,3.42,15496,16,41,4,7,0.56,0.95,0.49,56.45,60.37,242.45,125.43,6.07,36.28,63.88,3,38.03,1
52.93,39.2,2.45,16483,17,38,7,21,0.51,0.55,0.67,49.68,132.68,189.54,144.14,8.7,43.13,26.35,3,20.62,6
69.8,81.87,5.69,14843,15,52,9,6,5.23,1.2,1.47,71.39,200.09,95.98,96.11,6.53,30.29,60.78,3,31.24,3
70.92,83.72,4.65,24043,25,49,6,6,2.26,1.42,1.76,49.95,221.39,113.29,98.28,6.7,56.47,71.41,2,34.9,4
86.04,79.4,6.44,30460,31,53,20,5,0.9,1.78,1.66,96.32,250.87,115.06,61.09,9.03,72.78,72.88,3,43.42,7
77.9,65.87,4.07,14872,15,48,6,6,5.15,0.99,0.79,70.87,243.28,131.86,86.8,6.16,32.31,56.82,3,35.65,3
37.26,68.05,0.86,7783,8,23,2,7,0.29,0.11,0.49,21.38,66.48,141.69,152.69,6.9,24.56,62.01,2,17.26,5
53.6,40.43,1.96,23997,24,34,4,5,0.78,1.87,0.29,62.07,104.76,198.35,113.04,7.25,64.6,55.91,2,38.09,1
56.83,77.29,2.49,21141,22,41,3,4,1.19,1.43,2.22,22.41,299.71,104.68,124.03,5.75,54.41,68.85,2,40.83,4
54.16,62.94,4.81,18078,19,34,6,7,1.14,1.0,1.87,40.19,232.58,137.07,122.57,5.11,42.01,61.44,3,32.89,4
81.79,77.65,6.92,39118,40,55,8,3,0.94,1.35,1.5,83.03,292.62,96.77,85.82,7.87,97.05,77.98,3,41.66,7
28.85,46.91,3.5,24653,25,24,4,10,0.47,0.93,1.07,44.98,178.14,180.89,149.65,7.48,61.31,49.89,2,24.8,6
64.08,81.18,6.38,23247,24,39,3,3,0.69,1.59,4.06,35.31,222.27,103.14,112.11,6.65,50.52,72.84,3,28.78,4
71.4,71.37,6.85,20984,21,51,15,2,1.8,1.31,1.2,72.21,289.34,118.67,87.41,6.5,46.23,83.13,7,52.4,2
39.89,27.65,1.6,17815,18,25,4,8,0.34,1.91,0.29,59.42,60.57,226.73,146.43,4.85,50.25,49.26,1,23.46,1
71.01,93.84,5.96,24289,25,44,11,5,1.02,2.5,1.55,71.3,381.89,72.49,93.74,7.69,53.62,71.05,7,77.62,2
59.59,34.74,3.19,26302,27,41,6,13,1.12,1.48,0.37,33.09,144.08,212.06,106.06,6.72,65.68,56.5,1,43.74,6
64.88,71.79,7.91,29815,30,40,5,7,3.04,0.85,1.06,76.32,262.97,124.26,102.42,6.0,66.33,50.23,2,44.98,3
34.31,44.68,3.05,23314,24,21,4,4,0.88,1.72,0.48,41.1,66.17,191.12,162.21,7.46,59.08,74.55,3,25.27,1
38.08,58.84,1.67,12381,13,23,2,2,0.82,0.1,0.24,37.48,85.02,151.85,144.31,7.95,33.1,40.6,1,32.86,5
83.69,71.71,6.69,23393,24,62,12,8,1.76,2.59,2.35,75.75,490.05,128.53,73.47,7.41,49.6,80.79,7,85.62,2
69.63,72.37,7.12,33871,34,42,7,3,1.56,1.12,2.37,91.64,195.88,113.84,91.41,6.2,80.5,73.18,2,42.13,7
81.39,59.33,4.29,35951,36,50,4,5,0.57,2.69,0.58,68.94,220.59,157.98,70.2,6.85,92.52,75.59,2,45.06,0
70.34,69.16,6.18,22726,23,43,8,8,2.66,1.15,1.03,63.37,237.62,115.38,102.73,8.07,49.29,75.32,3,46.32,3
46.46,62.98,2.74,22919,23,28,4,22,1.48,0.5,0.71,62.83,185.66,145.42,126.79,7.93,60.5,39.58,3,30.79,6
46.33,80.04,1.09,8523,9,29,4,8,0.21,1.76,0.46,41.08,53.42,103.97,123.93,6.77,23.13,58.45,2,22.91,5
82.65,93.49,7.25,21252,22,50,14,5,1.88,1.27,1.59,68.11,376.96,73.01,79.85,9.87,43.6,86.8,8,76.31,2
53.39,78.13,2.61,11212,12,37,1,6,0.16,1.57,0.48,23.21,116.68,103.41,121.72,6.51,25.96,46.57,1,35.54,4
46.65,25.32,2.68,24465,25,37,5,8,1.56,0.84,0.24,62.88,167.82,240.23,128.05,7.39,64.23,49.63,1,31.22,1
84.73,77.97,5.58,27499,28,56,11,7,1.49,1.06,1.39,75.28,373.15,101.12,75.26,6.93,64.21,68.65,6,69.44,2
65.14,78.06,4.48,17619,18,43,8,7,4.43,1.47,0.99,54.31,302.27,100.33,105.24,7.52,37.38,50.77,3,31.76,4
51.85,73.64,3.66,19412,20,31,8,6,1.09,1.14,1.97,34.14,203.58,109.13,118.56,8.59,45.57,56.84,3,37.98,4
74.3,90.66,7.46,31412,32,45,10,6,1.66,2.99,1.93,85.81,326.25,72.33,98.03,7.23,70.77,90.93,5,81.78,2
90.83,63.0,5.87,35825,36,56,3,1,1.47,2.35,1.52,63.75,255.74,133.15,77.26,6.59,85.56,76.8,3,31.0,0
75.53,90.99,6.74,33690,34,51,18,3,1.28,2.53,1.8,90.92,315.66,83.58,80.58,5.95,80.98,87.44,3,44.66,7
43.52,23.08,2.99,21606,22,34,6,5,0.44,1.34,1.46,50.18,73.02,232.9,124.76,6.76,53.95,65.45,3,26.71,4
46.25,49.28,1.36,23828,24,29,7,4,1.68,1.33,0.74,44.3,68.12,167.97,131.64,6.82,63.75,59.81,2,40.63,1
39.79,71.14,1.71,9125,10,26,4,8,0.27,0.42,0.41,31.16,138.03,110.93,148.09,4.48,23.79,44.01,1,34.06,5
55.19,84.44,6.01,19632,20,33,9,8,0.33,1.84,1.64,33.07,221.39,84.84,131.66,6.25,42.25,53.73,3,26.02,4
57.33,46.09,5.01,19253,20,44,7,13,0.58,1.72,0.8,69.48,105.74,184.54,110.27,7.61,44.73,46.62,2,39.04,6
75.3,63.04,4.25,34383,35,48,2,5,1.38,1.22,1.29,61.82,190.01,148.71,86.04,7.39,88.96,89.93,3,41.89,0
74.42,92.11,4.3,33874,34,54,10,2,0.92,2.66,1.72,75.35,304.07,69.51,84.62,5.47,88.33,79.63,2,37.3,7
52.26,86.38,2.8,12207,13,35,9,3,0.51,0.68,4.11,48.08,237.54,78.95,126.61,5.81,27.75,46.15,2,39.86,4
27.89,79.45,2.38,9106,10,19,5,5,0.58,1.65,0.76,43.82,50.46,93.04,156.92,6.3,20.38,36.41,2,26.02,5
32.14,58.02,1.98,9081,10,25,1,5,0.56,1.54,0.99,22.43,63.54,151.22,126.56,6.67,20.75,56.35,2,16.16,5
73.37,70.82,5.33,20671,21,45,11,4,3.13,1.71,1.81,49.92,334.89,129.31,81.45,5.99,47.31,71.08,2,34.65,4
25.22,69.27,1.32,8752,9,18,5,4,1.17,0.23,1.17,35.46,112.64,141.02,167.02,6.99,22.24,47.1,1,27.21,5
73.86,63.88,4.18,26071,27,48,2,5,1.13,2.15,0.52,67.01,153.46,133.77,79.33,8.83,66.69,94.66,3,46.65,0
