productivity_score,focus_score,study_hours,xp,level,streak_days,completed_tasks,pending_tasks,coding_hours,reading_hours,revision_hours,quiz_score,productive_minutes,distraction_minutes,idle_minutes,sleep_hours,skill_progress,deadline_completion_rate,focus_sessions,average_session_minutes,recommendation
78.35,63.16,6.59,31261,32,51,14,16,0.88,1.3,1.51,71.74,329.85,137.72,71.95,8.08,73.16,71.22,5,67.49,7
70.8,75.57,6.15,28200,29,46,15,14,1.95,1.92,0.87,48.92,270.31,86.01,85.5,6.08,52.81,76.79,6,47.07,0
58.57,44.99,6.52,25808,26,51,11,16,2.34,2.63,1.97,49.23,243.5,142.93,111.29,7.23,68.12,73.39,6,35.54,7
62.09,46.24,5.75,13613,14,41,13,15,1.55,2.0,0.47,46.24,253.48,167.53,113.12,8.64,19.19,53.48,3,82.55,4
79.15,69.63,7.43,19094,20,64,15,16,1.18,2.2,0.38,69.7,317.12,81.22,59.54,9.16,38.62,68.14,3,110.72,0
54.24,47.03,4.65,24725,25,35,13,20,0.74,0.58,0.82,41.12,244.91,161.02,80.44,6.11,59.89,60.26,5,50.04,6
25.88,49.3,0.9,24918,25,10,0,18,0.61,0.46,0.02,23.27,66.44,137.69,124.84,5.93,54.53,45.06,1,68.52,6
71.49,67.17,6.76,30577,31,45,18,10,3.22,0.74,1.9,69.04,352.18,125.34,68.29,7.27,63.74,81.22,6,62.14,0
59.92,54.9,5.73,28461,29,33,12,17,1.84,1.97,1.24,67.63,252.12,116.03,89.91,6.99,64.93,70.91,4,66.27,7
58.42,47.87,3.75,21454,22,31,12,16,1.02,1.24,0.76,44.64,177.29,152.46,109.92,7.1,41.68,62.06,4,42.22,4
32.37,37.44,2.76,29098,30,26,5,13,1.01,0.8,0.56,35.34,136.15,187.62,111.54,6.02,65.8,49.35,3,49.88,1
61.68,52.07,5.85,14423,15,43,17,16,2.48,1.1,1.17,63.54,236.78,135.61,69.28,7.44,28.4,71.13,7,30.77,1
69.3,60.99,7.1,25063,26,51,15,14,2.04,1.92,1.13,68.46,339.01,89.26,49.33,8.1,54.21,80.19,7,51.19,7
28.3,25.7,2.61,100,1,40,6,17,0.27,0.78,0.87,34.08,111.88,191.81,100.4,6.99,10.57,46.19,1,107.39,5
32.8,49.46,2.21,15267,16,19,7,22,1.14,0.47,0.15,51.35,72.88,166.25,94.04,9.96,36.17,49.33,1,67.39,5
38.51,30.15,2.91,10518,11,18,6,19,0.79,1.34,0.72,28.03,145.13,232.36,156.88,5.6,21.61,55.11,3,48.48,4
22.52,34.86,0.67,12252,13,12,0,23,0.49,0.0,0.11,8.31,45.67,168.76,121.52,4.86,35.46,39.86,1,42.13,6
50.98,55.93,7.6,30470,31,45,5,15,2.28,1.71,1.22,50.93,315.12,137.4,101.81,4.3,58.85,61.61,6,53.29,2
73.88,58.96,7.31,15464,16,52,17,9,3.64,1.4,2.22,72.68,320.43,101.81,56.65,7.06,24.34,93.74,6,50.07,4
52.04,58.79,4.81,24072,25,31,10,17,1.0,1.53,0.73,54.52,212.03,110.92,80.51,5.51,62.46,60.58,4,55.84,6
64.18,67.24,8.07,30016,31,46,17,10,0.81,0.98,2.33,73.91,370.27,156.62,92.7,7.64,64.23,84.04,7,45.64,7
30.6,47.36,3.5,11258,12,22,6,16,1.79,1.5,1.36,43.98,148.35,168.22,136.41,6.65,27.19,40.08,3,42.86,4
39.43,63.27,3.24,25113,26,30,8,16,0.58,0.71,0.98,45.39,145.19,182.84,129.7,5.31,59.52,57.2,3,50.64,0
39.88,32.67,4.29,15947,16,19,4,25,0.23,0.09,0.78,39.73,170.52,176.68,118.36,5.42,46.73,42.77,3,61.91,6
66.65,72.99,6.33,26417,27,43,13,14,2.02,2.35,2.0,52.97,288.63,108.94,96.67,6.04,45.46,60.22,6,44.4,0
42.25,49.21,3.99,16060,17,42,9,18,0.7,0.72,0.77,57.47,200.58,119.15,77.0,6.05,44.34,53.1,4,46.61,7
56.1,49.98,5.27,20575,21,33,10,16,1.93,1.01,1.18,57.97,216.08,65.66,112.66,7.85,49.92,68.15,5,42.68,5
52.94,63.91,6.3,28480,29,37,12,13,2.85,1.54,1.47,54.48,304.91,106.27,37.6,7.49,62.11,45.18,6,46.74,0
31.54,40.04,1.35,28900,29,16,0,22,0.34,0.32,0.9,47.62,32.63,210.82,146.63,6.34,69.04,56.43,1,28.39,1
47.91,54.93,4.73,21292,22,38,11,15,0.73,2.18,0.0,54.22,230.19,157.87,94.24,6.81,49.75,48.34,4,45.62,6
35.43,46.73,4.22,23989,24,18,5,21,0.53,0.75,0.86,33.05,189.01,154.49,95.73,7.44,59.27,48.58,3,74.42,2
32.65,44.88,2.1,25138,26,21,5,20,0.25,0.75,0.46,35.61,77.48,178.11,152.25,5.89,68.68,48.08,1,77.38,6
64.04,64.38,5.46,17145,18,45,11,11,1.31,1.37,0.34,53.28,253.39,95.0,98.86,4.91,24.35,61.56,3,82.68,2
90.82,83.86,7.3,18127,19,54,18,8,3.52,2.84,2.06,86.17,310.87,23.68,90.1,8.05,37.33,78.39,5,64.19,0
65.83,58.06,6.08,29002,30,48,14,11,2.13,2.15,1.06,50.5,266.53,121.47,31.55,6.18,55.8,76.53,6,41.91,3
56.19,65.35,6.18,20314,21,38,15,9,2.31,2.42,1.59,77.81,262.9,43.23,60.76,8.9,32.86,69.7,4,60.57,7
46.04,50.94,5.4,28872,29,41,10,15,0.78,0.72,1.83,49.94,255.79,158.56,107.49,7.61,72.03,49.81,3,73.76,6
58.21,66.06,4.82,37298,38,33,7,17,2.32,1.54,1.07,58.11,222.68,102.36,109.82,7.98,91.22,52.87,3,78.4,7
59.76,56.55,3.6,11626,12,33,11,18,0.81,0.39,0.76,41.98,152.98,136.45,81.1,7.97,30.01,43.93,2,69.51,6
35.54,38.66,3.33,29315,30,30,10,20,1.79,0.78,0.24,41.79,175.53,183.99,150.9,7.32,69.66,45.91,4,45.6,6
50.34,42.85,5.19,23322,24,28,7,15,0.68,1.13,1.0,56.77,254.22,136.85,117.83,6.21,46.4,58.69,3,83.11,2
20.37,26.66,1.94,19077,20,10,4,21,0.6,0.0,0.0,19.64,90.94,161.96,142.93,7.46,54.98,29.17,2,49.8,5
35.51,38.63,2.92,27765,28,16,8,22,0.42,0.07,0.0,30.48,95.05,158.72,111.77,7.04,44.32,46.24,4,22.73,6
34.77,42.62,2.06,21213,22,21,3,22,0.46,0.15,0.04,27.49,105.86,134.69,98.47,7.1,54.33,50.33,2,42.5,6
36.81,41.77,3.83,23307,24,28,7,19,0.49,0.33,0.93,38.45,150.21,165.01,76.77,5.27,45.32,55.24,3,57.64,3
69.09,71.88,8.44,21198,22,57,18,5,2.41,3.09,1.86,72.99,366.2,106.57,62.8,5.9,41.59,79.05,7,51.35,2
25.53,38.62,1.34,12555,13,11,6,20,0.6,0.39,0.79,33.84,75.62,175.75,152.4,8.05,33.71,52.77,2,40.72,5
44.64,50.35,4.91,22711,23,31,12,18,2.1,0.84,1.02,53.42,207.88,145.11,58.13,6.84,57.69,56.73,4,58.06,7
40.82,38.97,3.49,6004,7,24,5,21,0.57,0.79,0.58,39.78,157.84,178.51,115.27,6.05,20.61,42.89,1,120.0,5
60.8,57.42,6.89,37873,38,43,12,10,1.09,1.18,0.84,59.29,311.51,111.45,96.7,7.46,79.14,66.41,6,52.99,0
60.08,54.53,5.76,18924,19,35,7,11,0.56,1.54,1.7,66.73,255.41,189.41,94.1,6.11,40.13,69.56,6,44.93,7
57.48,57.88,4.76,29252,30,34,11,16,2.77,1.28,1.1,55.35,200.11,130.87,103.52,5.83,61.37,71.58,4,44.13,7
46.02,47.2,4.91,16745,17,25,5,19,1.85,1.78,1.61,42.61,198.01,134.69,144.81,9.42,48.08,44.17,4,46.74,6
42.95,62.59,6.96,32894,33,30,12,20,1.9,0.84,0.37,58.14,328.34,115.88,90.97,9.22,69.14,53.19,6,48.54,0
42.79,53.96,4.51,33812,34,33,11,16,1.97,0.35,0.81,43.0,212.27,96.42,112.28,5.69,80.44,64.24,3,71.32,2
52.39,54.65,6.11,17901,18,36,11,18,1.83,1.33,1.1,58.18,299.61,180.73,73.47,6.47,32.59,77.47,5,64.82,3
33.77,21.81,5.47,23207,24,23,4,19,2.04,2.0,1.1,29.5,235.38,199.97,111.74,6.98,53.98,48.45,3,84.18,6
38.33,41.19,3.13,23871,24,21,6,19,0.4,0.33,0.53,34.17,168.29,245.0,118.74,5.8,64.51,58.25,2,82.15,1
31.32,59.54,3.32,2158,3,26,11,19,0.86,0.51,0.55,26.63,180.7,157.4,123.21,9.74,5.44,53.36,2,97.24,5
62.8,54.73,5.05,7856,8,48,13,12,0.91,1.33,0.66,66.66,216.2,185.53,101.76,6.6,18.45,62.19,3,69.5,5
66.19,57.83,6.16,39185,40,50,10,13,0.98,2.19,1.37,73.56,242.19,179.55,124.38,6.19,79.72,70.98,4,62.18,2
55.79,48.59,4.49,20074,21,39,5,22,1.06,0.57,0.94,39.99,203.02,202.96,66.68,6.14,52.14,68.31,5,38.46,1
75.55,79.03,7.74,17554,18,56,16,9,2.13,1.71,1.03,73.03,349.46,74.4,47.91,6.92,43.38,93.44,6,63.58,7
40.03,36.55,3.75,12357,13,27,4,21,0.78,0.0,1.35,40.55,171.05,185.34,131.41,7.59,29.96,51.16,3,45.26,5
50.32,51.83,4.44,26803,27,37,9,13,1.95,0.92,0.94,42.7,210.56,158.76,70.75,6.9,58.97,70.34,3,69.35,2
40.94,28.22,3.11,11560,12,29,6,19,0.03,0.62,1.13,28.64,108.28,191.82,114.4,5.33,30.55,45.65,2,51.1,4
32.98,48.5,1.64,13583,14,18,6,21,0.68,0.17,0.0,22.23,87.36,198.12,127.76,8.9,47.57,49.99,1,81.74,5
39.51,24.19,3.01,30546,31,22,3,20,1.32,0.91,0.59,23.44,124.39,170.09,130.9,8.18,77.57,57.94,2,52.66,1
30.8,19.9,3.03,25015,26,9,3,23,0.0,0.55,0.79,23.71,164.98,259.28,127.21,8.16,68.05,52.07,4,47.47,6
55.98,60.88,5.04,37326,38,39,11,13,1.2,0.98,0.15,52.67,219.66,146.58,129.05,8.31,72.7,70.47,4,50.4,0
30.47,36.19,2.37,32762,33,13,2,22,0.57,0.41,0.3,22.27,86.45,211.71,159.34,5.62,77.44,47.13,1,88.92,6
65.69,60.04,5.97,20934,21,44,15,10,1.89,0.73,1.6,62.57,269.51,99.66,69.64,6.86,41.54,59.05,5,47.37,3
59.0,71.63,6.45,13377,14,41,18,12,1.33,0.82,1.37,68.49,336.67,104.5,81.83,8.48,19.93,75.2,5,73.72,2
32.88,42.24,2.68,8295,9,19,9,19,0.89,1.35,0.61,50.15,98.43,142.25,141.95,8.58,20.97,46.53,2,43.74,5
43.06,39.07,3.67,24468,25,23,5,14,0.48,0.99,0.55,41.78,159.47,208.25,89.37,5.81,43.8,48.04,3,53.01,2
25.25,43.84,4.94,26669,27,25,6,22,1.57,2.38,0.34,32.68,208.18,197.01,97.84,7.76,56.28,43.3,3,69.66,3
33.06,20.0,1.62,18328,19,14,1,22,0.96,0.57,0.75,28.36,67.72,222.89,120.33,6.89,49.26,41.05,1,69.62,6
29.27,48.39,2.71,20111,21,29,7,24,1.21,0.84,0.68,31.33,110.5,165.81,132.08,8.98,59.38,46.56,3,37.34,6
48.17,50.88,3.56,23959,24,24,9,22,0.23,0.41,0.63,61.35,149.6,175.18,101.67,7.81,53.52,53.18,2,75.59,1
78.84,81.02,9.13,28334,29,54,18,14,3.75,1.26,1.54,64.58,408.43,75.45,24.75,6.4,63.14,70.0,8,55.87,0
38.58,49.95,4.71,24895,25,30,7,14,2.07,0.8,1.42,43.41,192.4,193.08,98.07,6.55,53.51,56.44,4,49.98,3
63.22,55.58,6.72,24104,25,43,16,14,1.75,1.1,1.16,64.98,326.82,121.61,42.79,6.06,46.8,77.38,5,62.21,4
71.12,58.62,6.3,32961,33,52,16,15,1.57,2.18,0.57,82.27,298.09,128.45,58.59,7.62,65.32,75.83,7,38.35,0
61.45,53.42,6.89,29384,30,59,14,12,1.53,2.79,1.21,54.39,275.22,141.32,105.05,7.05,65.3,70.88,5,55.2,2
40.77,39.77,4.55,25798,26,31,10,19,1.52,0.58,1.35,47.69,205.87,172.76,92.69,7.75,41.86,59.24,5,49.78,3
38.7,47.39,4.17,18264,19,26,4,18,1.08,1.22,0.94,46.54,142.87,158.89,101.33,6.35,33.56,40.15,1,120.0,5
70.04,67.64,7.15,35756,36,48,14,12,1.73,1.34,1.19,55.93,308.55,139.08,65.22,6.06,72.23,73.67,7,51.76,0
70.38,53.21,7.36,24924,25,47,13,6,2.32,0.31,2.07,69.78,335.08,162.62,82.63,4.99,51.8,82.01,6,51.06,2
68.55,45.77,5.62,25026,26,39,12,12,0.2,2.26,1.23,59.05,256.99,156.37,92.31,6.88,54.9,63.57,4,74.19,0
77.29,71.05,7.99,18560,19,61,15,14,2.79,1.34,0.52,63.33,325.11,112.54,50.88,7.8,37.41,77.67,7,41.47,3
57.96,46.48,6.41,20569,21,47,13,13,1.08,1.05,2.1,55.35,280.99,138.85,108.04,8.56,44.96,68.98,7,38.54,4
75.13,59.17,7.04,28005,29,49,15,16,2.76,2.66,1.64,65.17,303.77,58.64,43.45,5.68,55.21,74.91,6,50.39,2
73.28,51.41,9.11,23779,24,52,16,14,4.05,2.29,2.26,68.27,440.06,111.78,90.09,7.28,38.87,77.46,8,58.7,3
46.02,42.32,3.27,22199,23,26,8,22,1.05,0.78,0.74,39.38,150.51,165.06,132.07,6.71,47.64,65.2,2,76.07,1
71.57,64.21,7.16,30311,31,52,17,13,2.38,2.04,2.03,65.86,310.65,103.12,33.53,6.12,57.94,71.1,8,40.97,7
73.6,60.42,6.85,28631,29,56,15,13,0.44,2.25,1.62,71.51,309.26,136.77,39.5,6.82,67.39,64.47,5,55.37,2
49.06,57.86,3.59,29062,30,23,7,15,1.02,1.1,1.28,47.81,143.16,43.04,116.0,8.32,70.98,55.68,4,37.04,0
29.55,50.71,4.16,33299,34,24,4,21,1.36,1.32,1.24,33.83,200.06,142.1,133.34,8.55,74.84,41.7,3,75.59,1
77.1,69.37,7.27,17452,18,56,19,6,2.46,1.91,1.85,77.85,356.33,132.88,73.64,7.73,22.41,70.58,5,69.88,2
40.07,39.89,4.99,34112,35,29,5,15,1.44,1.86,1.41,24.57,216.77,208.28,92.41,4.96,81.45,67.73,4,61.1,7
61.42,62.86,7.06,35939,36,41,16,17,0.29,0.8,1.66,60.94,309.51,149.52,74.46,9.27,72.71,60.74,5,60.48,7
48.68,57.79,3.61,30122,31,20,6,18,1.73,0.86,0.36,31.89,148.5,168.49,158.48,6.72,69.43,33.71,3,50.24,6
27.42,46.42,2.66,21171,22,23,1,19,1.22,0.76,1.1,27.65,163.4,201.25,108.06,6.01,51.08,33.27,3,55.14,6
32.37,43.24,3.23,7808,8,29,4,20,1.03,0.6,0.83,28.37,166.31,145.69,123.56,6.23,28.05,37.87,3,50.67,4
74.47,51.69,5.69,26498,27,47,16,15,0.91,1.87,1.48,50.69,251.07,124.09,123.08,6.52,41.88,67.95,4,65.49,4
21.29,23.4,1.05,23226,24,8,2,25,0.55,0.76,0.68,9.56,66.97,168.4,138.71,5.92,58.39,38.56,1,68.92,1
30.03,28.49,3.03,20741,21,19,7,24,1.15,1.02,0.5,27.39,130.33,206.41,148.2,8.11,47.08,47.53,3,38.34,1
77.18,54.36,8.21,16749,17,48,18,10,3.8,2.23,2.2,70.12,362.11,110.17,92.41,7.93,35.72,80.72,6,58.4,3
84.74,54.17,8.67,20421,21,58,19,10,1.12,1.89,2.23,80.17,368.33,152.1,43.97,6.73,30.38,83.9,7,56.14,4
59.95,58.23,5.29,28368,29,38,13,14,1.79,1.56,1.44,58.03,251.59,129.29,57.47,7.72,66.27,59.74,4,66.6,0
44.35,42.21,4.27,17583,18,46,12,22,0.49,1.29,1.8,44.19,207.64,161.82,133.19,6.69,49.28,54.96,2,98.94,6
53.26,53.76,4.7,31459,32,36,13,18,2.16,1.9,1.3,42.84,185.92,157.67,80.7,7.06,67.25,66.15,4,39.29,7
79.39,70.34,8.51,34831,35,49,17,10,1.32,2.32,1.27,69.94,373.37,153.32,86.11,8.3,75.8,88.68,6,55.59,7
65.65,70.91,8.06,18578,19,70,14,13,1.19,0.79,1.36,73.41,329.88,161.04,110.87,6.75,36.93,71.61,6,53.29,0
57.4,54.77,5.65,32220,33,36,11,20,1.68,2.19,1.16,56.31,267.15,135.77,111.95,8.77,68.14,58.34,3,91.15,7
68.61,60.33,6.57,18073,19,44,12,15,2.23,2.26,1.02,55.46,275.56,135.59,89.53,5.58,34.3,77.6,7,33.27,0
57.47,63.84,5.74,30328,31,59,15,16,2.04,1.41,1.15,60.15,219.07,204.11,51.74,4.98,63.62,73.57,4,50.85,2
46.96,49.79,3.62,29521,30,22,9,16,1.62,0.67,0.75,42.35,144.42,158.48,80.92,7.77,65.9,55.03,2,59.01,0
74.43,51.63,6.86,20904,21,47,15,8,2.46,0.77,1.21,61.68,286.27,85.41,73.2,8.05,28.63,68.77,7,38.4,5
35.96,41.83,2.8,12430,13,18,9,23,0.63,0.38,0.0,27.96,146.9,205.79,119.12,6.96,36.38,37.4,3,56.04,5
37.77,48.89,3.95,27869,28,30,6,23,1.27,0.58,1.51,43.69,170.9,155.31,76.45,5.58,62.78,40.64,4,30.35,1
42.9,50.4,3.95,9410,10,30,9,15,0.0,1.14,0.35,50.69,166.63,159.61,86.58,6.63,31.38,53.52,5,29.79,5
35.2,36.24,4.55,19597,20,22,8,25,0.81,1.66,0.44,34.53,207.57,217.66,141.7,6.53,39.89,41.29,3,63.34,1
29.69,50.56,3.23,24735,25,21,9,24,0.29,1.29,0.86,43.26,175.04,161.84,116.44,5.84,57.44,46.63,2,80.48,6
51.76,29.27,4.04,21150,22,23,8,18,2.47,0.9,1.57,46.36,147.73,225.87,118.27,8.23,35.25,59.29,4,38.81,1
50.02,65.94,5.91,28392,29,42,11,15,1.04,1.88,1.87,49.54,253.46,162.42,78.83,5.28,68.75,45.92,5,40.97,7
66.42,51.35,8.3,39893,40,46,13,11,1.54,2.52,2.14,47.6,374.46,152.17,55.29,7.6,82.41,68.01,7,52.22,7
63.87,68.5,6.01,7383,8,42,13,9,0.6,0.37,1.66,51.58,276.66,99.76,93.89,8.9,7.65,64.19,5,63.12,5
55.88,56.89,4.71,19544,20,36,12,18,2.04,0.65,0.7,64.94,248.87,142.94,69.15,6.91,45.12,76.83,5,49.16,5
52.13,48.94,5.26,33718,34,30,13,17,1.13,1.28,1.53,59.39,264.44,137.58,139.92,6.87,74.69,62.16,4,65.99,7
38.56,44.8,3.4,15399,16,27,9,21,0.22,0.62,0.59,44.21,144.18,136.8,125.85,6.91,42.24,51.63,3,38.75,1
27.41,38.6,2.64,38386,39,21,2,17,0.49,0.36,0.43,35.13,128.85,149.45,108.51,8.1,84.38,39.69,2,69.14,0
83.39,64.0,7.38,29409,30,68,16,9,1.25,1.3,1.93,65.42,307.14,104.35,85.01,7.13,53.19,68.38,7,47.06,0
86.71,69.71,8.26,17145,18,54,15,6,1.07,3.58,1.38,71.1,346.03,66.39,47.11,6.39,44.02,99.09,7,47.36,0
52.28,53.4,4.34,33041,34,31,8,20,1.15,1.38,0.79,50.08,210.45,158.33,101.41,7.22,73.35,75.2,1,120.0,2
45.0,46.95,3.85,11914,12,24,9,22,1.21,1.2,0.17,36.06,172.96,163.1,115.05,7.93,32.33,49.3,3,62.85,5
23.99,53.89,1.26,17583,18,11,2,26,0.86,0.37,0.46,31.05,34.52,223.75,138.36,9.22,57.5,41.17,1,46.39,5
30.4,31.25,2.61,12942,13,12,2,23,0.73,0.78,0.55,17.39,122.09,205.77,128.51,8.43,36.63,25.06,3,43.98,4
38.48,58.42,5.38,29517,30,24,7,24,2.38,1.84,1.01,54.05,264.83,119.23,90.12,4.56,54.05,42.47,6,46.26,6
55.29,47.74,3.8,13892,14,34,12,17,1.34,1.51,0.89,35.36,149.85,201.04,43.55,8.52,32.04,50.96,3,50.24,4
53.26,65.97,5.97,26915,27,36,16,14,2.28,2.26,1.49,66.72,271.63,117.42,134.45,5.55,54.31,74.13,6,47.85,2
67.45,58.72,7.56,38651,39,43,18,10,3.78,1.71,1.3,62.33,346.46,162.23,103.17,6.81,82.31,80.1,6,56.23,2
47.64,48.82,3.86,30851,31,28,12,14,0.6,0.86,0.84,55.06,153.09,151.78,91.48,6.43,65.0,63.63,4,32.65,1
54.83,48.44,4.79,23478,24,39,11,23,1.15,1.56,1.44,55.66,239.23,169.83,55.53,7.79,54.28,55.34,6,42.12,1
41.56,58.53,4.4,15184,16,39,8,16,0.19,2.15,0.53,33.4,166.8,195.92,122.69,6.26,40.22,52.99,5,36.33,5
55.65,55.31,6.38,39006,40,37,9,14,2.31,0.95,0.68,37.56,288.18,206.67,83.59,6.81,87.01,65.41,3,101.28,2
72.3,56.6,5.93,20042,21,43,16,9,0.86,2.42,0.91,70.76,276.47,182.24,91.07,6.96,46.92,79.59,5,45.97,0
31.92,52.52,3.24,25083,26,19,7,19,0.93,0.64,0.36,49.81,134.62,141.04,123.65,7.27,62.31,30.31,2,65.85,6
58.6,71.69,6.82,13178,14,37,12,11,2.04,2.28,1.33,51.18,286.89,149.25,103.8,7.42,24.02,49.5,4,75.37,4
53.08,39.66,3.14,18357,19,34,8,20,1.38,0.94,0.13,40.65,152.11,171.37,131.11,6.45,46.73,62.44,3,55.73,1
31.05,33.5,2.49,26622,27,14,3,20,0.25,0.26,0.0,22.4,66.18,233.51,138.36,4.71,47.06,44.02,2,30.69,1
50.28,45.77,5.88,13634,14,35,13,13,1.93,2.09,0.83,52.99,256.23,155.56,109.0,5.94,23.16,59.5,6,43.06,5
41.85,35.1,3.81,25132,26,17,3,21,0.84,1.38,0.59,32.7,168.13,229.29,108.44,5.98,63.86,34.46,3,45.62,6
79.87,59.74,9.4,11640,12,52,16,13,1.31,3.0,2.63,88.82,376.67,119.29,72.28,6.85,20.08,77.48,7,60.88,2
70.78,63.0,5.22,17229,18,46,17,5,0.09,0.87,0.69,60.31,243.94,162.29,75.83,6.36,43.49,86.03,5,45.25,0
41.15,49.68,3.71,23529,24,29,10,21,0.98,0.1,0.13,41.51,185.39,163.76,123.04,6.73,60.58,48.45,2,94.05,1
54.68,38.44,5.17,25734,26,34,11,9,2.11,0.92,0.93,50.97,258.28,121.44,118.97,5.33,55.18,65.87,5,54.92,2
44.16,35.02,4.07,18295,19,24,10,19,1.38,1.02,1.03,41.9,189.86,177.13,82.41,7.3,24.79,50.23,2,93.08,4
35.1,32.19,2.2,19830,20,13,6,24,0.74,0.53,0.9,19.46,73.84,220.15,154.15,6.91,43.9,43.69,2,27.31,1
45.09,50.16,4.52,12908,13,42,8,18,1.67,1.58,1.19,62.11,173.18,110.33,92.73,4.0,47.42,56.38,4,32.61,7
32.6,41.97,2.99,20497,21,20,7,12,1.01,0.78,0.84,35.1,134.22,171.42,125.09,8.28,54.19,63.85,2,66.48,3
21.98,40.83,0.5,29034,30,16,5,19,0.0,0.21,0.06,24.42,23.61,155.18,136.68,6.24,64.3,23.6,1,13.39,6
18.91,32.95,0.5,11660,12,11,2,26,0.11,0.0,0.27,32.09,41.34,195.97,132.77,7.62,24.01,34.41,1,51.19,6
70.76,54.27,6.01,18221,19,57,15,9,2.25,1.26,0.93,74.22,244.69,140.83,70.39,8.19,39.79,81.21,3,72.14,7
73.08,72.46,7.59,9802,10,50,17,7,3.79,2.04,2.37,66.78,375.29,145.35,64.52,7.9,6.74,73.37,7,48.58,3
46.86,61.48,6.12,24214,25,26,9,19,0.28,1.96,1.08,65.71,269.2,109.95,119.09,8.05,47.61,45.62,6,42.61,7
58.24,45.25,6.92,37255,38,40,12,15,1.26,1.05,1.89,63.61,294.61,187.61,79.67,8.35,76.07,87.37,6,43.04,7
66.22,47.57,5.94,19393,20,51,12,14,1.65,2.25,1.48,51.0,226.77,128.51,43.2,5.16,43.68,66.85,5,40.31,3
65.78,58.88,6.14,22648,23,43,11,17,2.63,0.92,1.21,68.81,253.85,126.04,120.95,7.42,45.72,67.96,6,46.02,7
60.37,63.77,3.76,12476,13,47,14,15,1.8,1.27,0.94,60.64,172.86,143.45,98.55,7.02,29.23,68.83,4,43.19,5
62.43,64.66,5.68,34618,35,54,15,14,2.31,1.2,0.41,76.24,284.29,128.93,90.31,4.37,78.25,74.27,4,66.74,7
59.3,59.83,3.49,19218,20,23,4,18,0.66,1.04,1.13,57.39,128.09,113.32,104.44,5.85,40.39,47.21,2,68.69,5
18.3,42.44,3.0,14213,15,14,4,22,1.02,0.17,0.37,38.56,126.68,175.56,151.79,8.82,36.88,32.62,2,52.6,5
26.32,34.41,2.1,29150,30,12,3,15,0.13,0.74,0.0,35.09,120.34,193.98,103.1,8.24,56.78,38.49,1,120.0,6
16.85,47.32,1.98,18254,19,3,1,27,0.21,1.05,0.56,22.19,92.07,174.83,131.98,5.77,51.77,37.1,1,85.91,6
44.24,44.44,3.47,17649,18,24,4,18,0.7,0.81,0.57,36.84,123.04,228.21,127.47,7.45,35.85,55.23,3,41.14,5
56.61,59.5,6.71,26091,27,33,12,10,1.34,1.57,1.86,45.16,271.36,125.76,98.78,7.0,42.81,66.68,6,40.0,4
34.86,39.54,2.24,9190,10,18,4,19,0.06,0.54,0.8,39.03,123.09,151.83,125.0,5.22,36.63,51.08,1,120.0,2
27.56,43.56,2.7,17059,18,11,4,21,1.17,0.4,0.92,27.57,130.71,158.03,151.52,7.59,58.4,36.69,1,120.0,6
76.18,54.16,8.2,29355,30,50,16,13,3.15,2.89,0.73,72.14,374.07,106.4,91.82,7.97,59.86,80.59,7,61.39,3
47.14,44.69,4.57,32759,33,30,10,14,0.68,1.57,1.84,45.71,212.82,166.79,106.27,8.08,77.8,55.08,4,55.04,1
26.63,35.02,3.17,16066,17,16,5,23,1.1,0.0,1.1,31.37,133.9,170.62,155.15,7.52,45.35,45.74,3,43.89,6
60.56,60.57,5.31,32982,33,37,9,20,1.62,0.67,0.52,44.96,218.94,124.6,98.33,5.44,73.86,51.72,6,33.43,0
20.61,33.73,2.88,16100,17,17,5,17,0.71,1.16,0.52,36.19,110.27,131.63,139.9,6.14,40.01,32.96,3,39.15,5
51.09,44.09,5.2,23537,24,41,7,14,2.24,1.7,0.32,47.79,237.2,163.28,80.37,6.93,44.3,61.5,5,51.45,1
52.21,57.42,5.76,28508,29,44,12,20,2.46,2.04,0.83,55.96,257.34,118.09,106.4,7.2,60.37,72.47,3,87.72,2
64.36,61.52,6.72,21278,22,36,13,14,3.78,0.6,1.5,52.58,310.48,86.28,62.09,5.37,46.33,65.93,5,69.24,3
44.44,54.55,3.5,30730,31,23,3,21,0.79,0.8,0.64,40.14,176.88,172.29,74.08,5.93,63.73,40.42,2,90.27,6
58.49,38.75,4.95,20505,21,37,9,15,1.47,0.5,1.4,37.35,221.6,153.3,123.18,7.25,54.11,55.54,3,69.32,4
35.34,49.37,2.06,22662,23,28,8,17,1.02,0.78,0.04,48.92,98.48,197.48,90.01,5.33,56.29,47.03,1,98.25,5
77.88,75.68,8.98,16556,17,61,18,9,2.16,2.74,2.03,77.26,407.45,43.96,52.01,6.73,30.78,85.29,7,61.46,0
73.22,76.7,7.59,31541,32,49,18,16,1.93,0.85,1.92,81.57,361.44,56.05,81.65,7.19,53.76,76.84,5,71.72,7
75.58,64.3,6.95,28016,29,63,15,13,1.63,1.21,1.01,57.32,305.82,131.37,51.95,9.01,57.59,74.22,5,61.33,0
54.6,55.11,4.34,7071,8,34,10,19,2.13,1.35,0.45,57.2,211.52,101.85,97.02,7.34,16.86,63.13,4,60.39,5
63.21,52.06,5.75,16523,17,44,11,18,1.29,2.05,0.96,52.68,245.0,101.1,76.66,7.85,32.71,64.13,5,52.42,6
